13,1,7,2017,9,13
14,1,7,2017,0,5
14,1,7,2017,1,9
14,1,7,2017,2,13
14,1,7,2017,3,5
14,1,7,2017,4,19
14,1,7,2017,5,9
14,1,7,2017,6,5
14,1,7,2017,7,10
14,1,7,2017,8,15
14,1,7,2017,9,9
15,1,7,2017,0,6
15,1,7,2017,1,7
15,1,7,2017,2,13
15,1,7,2017,3,6
15,1,7,2017,4,15
15,1,7,2017,5,9
15,1,7,2017,6,4
15,1,7,2017,7,9
15,1,7,2017,8,13
15,1,7,2017,9,13
16,1,7,2017,0,7
16,1,7,2017,1,5
16,1,7,2017,2,9
16,1,7,2017,3,6
16,1,7,2017,4,15
16,1,7,2017,5,10
16,1,7,2017,6,5
16,1,7,2017,7,10
16,1,7,2017,8,13
16,1,7,2017,9,12
17,1,7,2017,0,5
17,1,7,2017,1,7
17,1,7,2017,2,19
17,1,7,2017,3,10
17,1,7,2017,4,15
17,1,7,2017,5,12
17,1,7,2017,6,10
17,1,7,2017,7,11
17,1,7,2017,8,20
17,1,7,2017,9,16
18,1,7,2017,0,9
18,1,7,2017,1,10
18,1,7,2017,2,29
18,1,7,2017,3,10
18,1,7,2017,4,25
18,1,7,2017,5,11
18,1,7,2017,6,11
18,1,7,2017,7,10
18,1,7,2017,8,19
18,1,7,2017,9,19
19,1,7,2017,0,9
19,1,7,2017,1,8
19,1,7,2017,2,20
19,1,7,2017,3,9
19,1,7,2017,4,18
19,1,7,2017,5,12
19,1,7,2017,6,9
19,1,7,2017,7,15
19,1,7,2017,8,15
19,1,7,2017,9,18
20,1,7,2017,0,6
20,1,7,2017,1,6
20,1,7,2017,2,11
20,1,7,2017,3,6
20,1,7,2017,4,15
20,1,7,2017,5,8
20,1,7,2017,6,6
20,1,7,2017,7,10
20,1,7,2017,8,12
20,1,7,2017,9,12
21,1,7,2017,0,6
21,1,7,2017,1,5
21,1,7,2017,2,15
21,1,7,2017,3,4
21,1,7,2017,4,13
21,1,7,2017,5,5
21,1,7,2017,6,6
21,1,7,2017,7,9
21,1,7,2017,8,15
21,1,7,2017,9,14
7,2,7,2017,0,7
7,2,7,2017,1,7
7,2,7,2017,2,15
7,2,7,2017,3,8
7,2,7,2017,4,19
7,2,7,2017,5,12
7,2,7,2017,6,8
7,2,7,2017,7,11
7,2,7,2017,8,16
7,2,7,2017,9,18
8,2,7,2017,0,8
8,2,7,2017,1,7
8,2,7,2017,2,20
8,2,7,2017,3,10
8,2,7,2017,4,12
8,2,7,2017,5,11
8,2,7,2017,6,9
8,2,7,2017,7,10
8,2,7,2017,8,16
8,2,7,2017,9,15
9,2,7,2017,0,7
9,2,7,2017,1,14
9,2,7,2017,2,24
9,2,7,2017,3,11
9,2,7,2017,4,24
9,2,7,2017,5,11
9,2,7,2017,6,8
9,2,7,2017,7,11
9,2,7,2017,8,23
9,2,7,2017,9,25
10,2,7,2017,0,9
10,2,7,2017,1,12
10,2,7,2017,2,25
10,2,7,2017,3,11
10,2,7,2017,4,23
10,2,7,2017,5,12
10,2,7,2017,6,7
10,2,7,2017,7,10
10,2,7,2017,8,22
10,2,7,2017,9,14
11,2,7,2017,0,9
11,2,7,2017,1,13
11,2,7,2017,2,23
11,2,7,2017,3,7
11,2,7,2017,4,21
11,2,7,2017,5,10
11,2,7,2017,6,12
11,2,7,2017,7,10
11,2,7,2017,8,19
11,2,7,2017,9,21
12,2,7,2017,0,14
12,2,7,2017,1,9
12,2,7,2017,2,23
12,2,7,2017,3,7
12,2,7,2017,4,18
12,2,7,2017,5,15
12,2,7,2017,6,7
12,2,7,2017,7,11
12,2,7,2017,8,20
12,2,7,2017,9,20
13,2,7,2017,0,8
13,2,7,2017,1,10
13,2,7,2017,2,14
13,2,7,2017,3,9
13,2,7,2017,4,22
13,2,7,2017,5,11
13,2,7,2017,6,10
13,2,7,2017,7,11
13,2,7,2017,8,17
13,2,7,2017,9,16
14,2,7,2017,0,6
14,2,7,2017,1,5
14,2,7,2017,2,15
14,2,7,2017,3,4
14,2,7,2017,4,14
14,2,7,2017,5,9
14,2,7,2017,6,5
14,2,7,2017,7,9
14,2,7,2017,8,15
14,2,7,2017,9,13
15,2,7,2017,0,6
15,2,7,2017,1,6
15,2,7,2017,2,13
15,2,7,2017,3,7
15,2,7,2017,4,12
15,2,7,2017,5,10
15,2,7,2017,6,6
15,2,7,2017,7,8
15,2,7,2017,8,19
15,2,7,2017,9,14
16,2,7,2017,0,5
16,2,7,2017,1,7
16,2,7,2017,2,18
16,2,7,2017,3,6
16,2,7,2017,4,13
16,2,7,2017,5,9
16,2,7,2017,6,4
16,2,7,2017,7,8
16,2,7,2017,8,14
16,2,7,2017,9,15
17,2,7,2017,0,6
17,2,7,2017,1,8
17,2,7,2017,2,15
17,2,7,2017,3,9
17,2,7,2017,4,15
17,2,7,2017,5,9
17,2,7,2017,6,9
17,2,7,2017,7,10
17,2,7,2017,8,19
17,2,7,2017,9,16
18,2,7,2017,0,7
18,2,7,2017,1,12
18,2,7,2017,2,19
18,2,7,2017,3,9
18,2,7,2017,4,28
18,2,7,2017,5,12
18,2,7,2017,6,8
18,2,7,2017,7,10
18,2,7,2017,8,18
18,2,7,2017,9,18
19,2,7,2017,0,5
19,2,7,2017,1,7
19,2,7,2017,2,19
19,2,7,2017,3,8
19,2,7,2017,4,17
19,2,7,2017,5,12
19,2,7,2017,6,10
19,2,7,2017,7,12
19,2,7,2017,8,16
19,2,7,2017,9,19
20,2,7,2017,0,5
20,2,7,2017,1,7
20,2,7,2017,2,13
20,2,7,2017,3,5
20,2,7,2017,4,13
20,2,7,2017,5,9
20,2,7,2017,6,2
20,2,7,2017,7,10
20,2,7,2017,8,8
20,2,7,2017,9,15
21,2,7,2017,0,7
21,2,7,2017,1,5
21,2,7,2017,2,19
21,2,7,2017,3,4
21,2,7,2017,4,11
21,2,7,2017,5,9
21,2,7,2017,6,4
21,2,7,2017,7,11
21,2,7,2017,8,14
21,2,7,2017,9,15
7,3,7,2017,0,7
7,3,7,2017,1,7
7,3,7,2017,2,18
7,3,7,2017,3,8
7,3,7,2017,4,22
7,3,7,2017,5,9
7,3,7,2017,6,9
7,3,7,2017,7,10
7,3,7,2017,8,19
7,3,7,2017,9,18
8,3,7,2017,0,7
8,3,7,2017,1,8
8,3,7,2017,2,19
8,3,7,2017,3,8
8,3,7,2017,4,16
8,3,7,2017,5,11
8,3,7,2017,6,11
8,3,7,2017,7,9
8,3,7,2017,8,16
8,3,7,2017,9,16
9,3,7,2017,0,9
9,3,7,2017,1,11
9,3,7,2017,2,21
9,3,7,2017,3,8
9,3,7,2017,4,20
9,3,7,2017,5,11
9,3,7,2017,6,10
9,3,7,2017,7,12
9,3,7,2017,8,25
9,3,7,2017,9,24
10,3,7,2017,0,14
10,3,7,2017,1,10
10,3,7,2017,2,20
10,3,7,2017,3,12
10,3,7,2017,4,18
10,3,7,2017,5,10
10,3,7,2017,6,7
10,3,7,2017,7,10
10,3,7,2017,8,22
10,3,7,2017,9,23
11,3,7,2017,0,12
11,3,7,2017,1,8
11,3,7,2017,2,21
11,3,7,2017,3,7
11,3,7,2017,4,25
11,3,7,2017,5,10
11,3,7,2017,6,8
11,3,7,2017,7,12
11,3,7,2017,8,20
11,3,7,2017,9,28
12,3,7,2017,0,13
12,3,7,2017,1,12
12,3,7,2017,2,20
12,3,7,2017,3,11
12,3,7,2017,4,23
12,3,7,2017,5,12
12,3,7,2017,6,10
12,3,7,2017,7,8
12,3,7,2017,8,21
12,3,7,2017,9,21
13,3,7,2017,0,7
13,3,7,2017,1,6
13,3,7,2017,2,16
13,3,7,2017,3,12
13,3,7,2017,4,16
13,3,7,2017,5,10
13,3,7,2017,6,8
13,3,7,2017,7,11
13,3,7,2017,8,20
13,3,7,2017,9,12
14,3,7,2017,0,5
14,3,7,2017,1,6
14,3,7,2017,2,15
14,3,7,2017,3,5
14,3,7,2017,4,15
14,3,7,2017,5,5
14,3,7,2017,6,5
14,3,7,2017,7,8
14,3,7,2017,8,13
14,3,7,2017,9,13
15,3,7,2017,0,8
15,3,7,2017,1,5
15,3,7,2017,2,10
15,3,7,2017,3,4
15,3,7,2017,4,12
15,3,7,2017,5,8
15,3,7,2017,6,6
15,3,7,2017,7,10
15,3,7,2017,8,14
15,3,7,2017,9,13
16,3,7,2017,0,7
16,3,7,2017,1,5
16,3,7,2017,2,12
16,3,7,2017,3,4
16,3,7,2017,4,13
16,3,7,2017,5,8
16,3,7,2017,6,6
16,3,7,2017,7,8
16,3,7,2017,8,13
16,3,7,2017,9,15
17,3,7,2017,0,7
17,3,7,2017,1,4
17,3,7,2017,2,15
17,3,7,2017,3,8
17,3,7,2017,4,19
17,3,7,2017,5,10
17,3,7,2017,6,10
17,3,7,2017,7,9
17,3,7,2017,8,18
17,3,7,2017,9,15
18,3,7,2017,0,13
18,3,7,2017,1,9
18,3,7,2017,2,25
18,3,7,2017,3,7
18,3,7,2017,4,24
18,3,7,2017,5,12
18,3,7,2017,6,9
18,3,7,2017,7,12
18,3,7,2017,8,21
18,3,7,2017,9,25
19,3,7,2017,0,8
19,3,7,2017,1,6
19,3,7,2017,2,18
19,3,7,2017,3,9
19,3,7,2017,4,18
19,3,7,2017,5,9
19,3,7,2017,6,9
19,3,7,2017,7,11
19,3,7,2017,8,20
19,3,7,2017,9,22
20,3,7,2017,0,5
20,3,7,2017,1,5
20,3,7,2017,2,12
20,3,7,2017,3,8
20,3,7,2017,4,15
20,3,7,2017,5,13
20,3,7,2017,6,4
20,3,7,2017,7,10
20,3,7,2017,8,12
20,3,7,2017,9,18
21,3,7,2017,0,5
21,3,7,2017,1,7
21,3,7,2017,2,11
21,3,7,2017,3,6
21,3,7,2017,4,15
21,3,7,2017,5,8
21,3,7,2017,6,6
21,3,7,2017,7,8
21,3,7,2017,8,14
21,3,7,2017,9,8
7,4,7,2017,0,7
7,4,7,2017,1,6
7,4,7,2017,2,19
7,4,7,2017,3,8
7,4,7,2017,4,15
7,4,7,2017,5,10
7,4,7,2017,6,9
7,4,7,2017,7,8
7,4,7,2017,8,16
7,4,7,2017,9,16
8,4,7,2017,0,4
8,4,7,2017,1,6
8,4,7,2017,2,19
8,4,7,2017,3,8
8,4,7,2017,4,11
8,4,7,2017,5,11
8,4,7,2017,6,8
8,4,7,2017,7,11
8,4,7,2017,8,15
8,4,7,2017,9,19
9,4,7,2017,0,10
9,4,7,2017,1,10
9,4,7,2017,2,18
9,4,7,2017,3,8
9,4,7,2017,4,21
9,4,7,2017,5,10
9,4,7,2017,6,5
9,4,7,2017,7,11
9,4,7,2017,8,16
9,4,7,2017,9,25
10,4,7,2017,0,10
10,4,7,2017,1,6
10,4,7,2017,2,18
10,4,7,2017,3,8
10,4,7,2017,4,22
10,4,7,2017,5,10
10,4,7,2017,6,11
10,4,7,2017,7,12
10,4,7,2017,8,21
10,4,7,2017,9,21
11,4,7,2017,0,9
11,4,7,2017,1,14
11,4,7,2017,2,19
11,4,7,2017,3,10
11,4,7,2017,4,25
11,4,7,2017,5,12
11,4,7,2017,6,7
11,4,7,2017,7,12
11,4,7,2017,8,23
11,4,7,2017,9,27
12,4,7,2017,0,11
12,4,7,2017,1,13
12,4,7,2017,2,17
12,4,7,2017,3,10
12,4,7,2017,4,19
12,4,7,2017,5,11
12,4,7,2017,6,9
12,4,7,2017,7,10
12,4,7,2017,8,22
12,4,7,2017,9,19
13,4,7,2017,0,6
13,4,7,2017,1,7
13,4,7,2017,2,15
13,4,7,2017,3,8
13,4,7,2017,4,18
13,4,7,2017,5,12
13,4,7,2017,6,9
13,4,7,2017,7,10
13,4,7,2017,8,18
13,4,7,2017,9,16
14,4,7,2017,0,5
14,4,7,2017,1,5
14,4,7,2017,2,15
14,4,7,2017,3,6
14,4,7,2017,4,12
14,4,7,2017,5,10
14,4,7,2017,6,6
14,4,7,2017,7,9
14,4,7,2017,8,11
14,4,7,2017,9,12
15,4,7,2017,0,6
15,4,7,2017,1,5
15,4,7,2017,2,11
15,4,7,2017,3,6
15,4,7,2017,4,10
15,4,7,2017,5,9
15,4,7,2017,6,4
15,4,7,2017,7,9
15,4,7,2017,8,10
15,4,7,2017,9,12
16,4,7,2017,0,5
16,4,7,2017,1,5
16,4,7,2017,2,16
16,4,7,2017,3,6
16,4,7,2017,4,15
16,4,7,2017,5,8
16,4,7,2017,6,5
16,4,7,2017,7,10
16,4,7,2017,8,11
16,4,7,2017,9,12
17,4,7,2017,0,8
17,4,7,2017,1,6
17,4,7,2017,2,20
17,4,7,2017,3,10
17,4,7,2017,4,15
17,4,7,2017,5,12
17,4,7,2017,6,10
17,4,7,2017,7,12
17,4,7,2017,8,15
17,4,7,2017,9,11
18,4,7,2017,0,13
18,4,7,2017,1,7
18,4,7,2017,2,24
18,4,7,2017,3,7
18,4,7,2017,4,18
18,4,7,2017,5,10
18,4,7,2017,6,9
18,4,7,2017,7,10
18,4,7,2017,8,16
18,4,7,2017,9,18
19,4,7,2017,0,7
19,4,7,2017,1,8
19,4,7,2017,2,16
19,4,7,2017,3,8
19,4,7,2017,4,19
19,4,7,2017,5,15
19,4,7,2017,6,8
19,4,7,2017,7,13
19,4,7,2017,8,20
19,4,7,2017,9,15
20,4,7,2017,0,6
20,4,7,2017,1,7
20,4,7,2017,2,13
20,4,7,2017,3,3
20,4,7,2017,4,11
20,4,7,2017,5,10
20,4,7,2017,6,5
20,4,7,2017,7,8
20,4,7,2017,8,12
20,4,7,2017,9,10
21,4,7,2017,0,7
21,4,7,2017,1,5
21,4,7,2017,2,15
21,4,7,2017,3,5
21,4,7,2017,4,15
21,4,7,2017,5,8
21,4,7,2017,6,4
21,4,7,2017,7,8
21,4,7,2017,8,14
21,4,7,2017,9,14
8,5,7,2017,0,6
8,5,7,2017,1,8
8,5,7,2017,2,21
8,5,7,2017,3,7
8,5,7,2017,4,17
8,5,7,2017,5,15
8,5,7,2017,6,10
8,5,7,2017,7,12
8,5,7,2017,8,13
8,5,7,2017,9,18
9,5,7,2017,0,11
9,5,7,2017,1,8
9,5,7,2017,2,19
9,5,7,2017,3,10
9,5,7,2017,4,14
9,5,7,2017,5,15
9,5,7,2017,6,12
9,5,7,2017,7,16
9,5,7,2017,8,19
9,5,7,2017,9,17
10,5,7,2017,0,9
10,5,7,2017,1,6
10,5,7,2017,2,18
10,5,7,2017,3,10
10,5,7,2017,4,17
10,5,7,2017,5,18
10,5,7,2017,6,10
10,5,7,2017,7,18
10,5,7,2017,8,21
10,5,7,2017,9,16
11,5,7,2017,0,9
11,5,7,2017,1,9
11,5,7,2017,2,19
11,5,7,2017,3,8
11,5,7,2017,4,20
11,5,7,2017,5,16
11,5,7,2017,6,8
11,5,7,2017,7,16
11,5,7,2017,8,20
11,5,7,2017,9,19
12,5,7,2017,0,8
12,5,7,2017,1,10
12,5,7,2017,2,20
12,5,7,2017,3,7
12,5,7,2017,4,18
12,5,7,2017,5,16
12,5,7,2017,6,11
12,5,7,2017,7,17
12,5,7,2017,8,19
12,5,7,2017,9,19
13,5,7,2017,0,11
13,5,7,2017,1,6
13,5,7,2017,2,19
13,5,7,2017,3,12
13,5,7,2017,4,19
13,5,7,2017,5,18
13,5,7,2017,6,10
13,5,7,2017,7,21
13,5,7,2017,8,21
13,5,7,2017,9,18
14,5,7,2017,0,8
14,5,7,2017,1,7
14,5,7,2017,2,17
14,5,7,2017,3,7
14,5,7,2017,4,15
14,5,7,2017,5,15
14,5,7,2017,6,8
14,5,7,2017,7,14
14,5,7,2017,8,17
14,5,7,2017,9,16
15,5,7,2017,0,6
15,5,7,2017,1,8
15,5,7,2017,2,19
15,5,7,2017,3,8
15,5,7,2017,4,14
15,5,7,2017,5,13
15,5,7,2017,6,9
15,5,7,2017,7,12
15,5,7,2017,8,14
15,5,7,2017,9,17
16,5,7,2017,0,8
16,5,7,2017,1,7
16,5,7,2017,2,17
16,5,7,2017,3,7
16,5,7,2017,4,11
16,5,7,2017,5,13
16,5,7,2017,6,7
16,5,7,2017,7,12
16,5,7,2017,8,14
16,5,7,2017,9,16
17,5,7,2017,0,7
17,5,7,2017,1,6
17,5,7,2017,2,18
17,5,7,2017,3,7
17,5,7,2017,4,15
17,5,7,2017,5,13
17,5,7,2017,6,6
17,5,7,2017,7,13
17,5,7,2017,8,15
17,5,7,2017,9,16
18,5,7,2017,0,7
18,5,7,2017,1,8
18,5,7,2017,2,20
18,5,7,2017,3,7
18,5,7,2017,4,18
18,5,7,2017,5,12
18,5,7,2017,6,10
18,5,7,2017,7,12
18,5,7,2017,8,15
18,5,7,2017,9,18
19,5,7,2017,0,8
19,5,7,2017,1,8
19,5,7,2017,2,18
19,5,7,2017,3,7
19,5,7,2017,4,16
19,5,7,2017,5,13
19,5,7,2017,6,9
19,5,7,2017,7,10
19,5,7,2017,8,14
19,5,7,2017,9,15
20,5,7,2017,0,7
20,5,7,2017,1,8
20,5,7,2017,2,11
20,5,7,2017,3,9
20,5,7,2017,4,16
20,5,7,2017,5,14
20,5,7,2017,6,7
20,5,7,2017,7,14
20,5,7,2017,8,16
20,5,7,2017,9,16
8,6,7,2017,0,11
8,6,7,2017,1,9
8,6,7,2017,2,13
8,6,7,2017,3,11
8,6,7,2017,4,14
8,6,7,2017,5,12
8,6,7,2017,6,9
8,6,7,2017,7,9
8,6,7,2017,8,15
8,6,7,2017,9,14
9,6,7,2017,0,11
9,6,7,2017,1,7
9,6,7,2017,2,17
9,6,7,2017,3,9
9,6,7,2017,4,13
9,6,7,2017,5,8
9,6,7,2017,6,9
9,6,7,2017,7,10
9,6,7,2017,8,16
9,6,7,2017,9,15
10,6,7,2017,0,9
10,6,7,2017,1,13
10,6,7,2017,2,15
10,6,7,2017,3,8
10,6,7,2017,4,15
10,6,7,2017,5,9
10,6,7,2017,6,10
10,6,7,2017,7,9
10,6,7,2017,8,13
10,6,7,2017,9,13
11,6,7,2017,0,10
11,6,7,2017,1,9
11,6,7,2017,2,13
11,6,7,2017,3,9
11,6,7,2017,4,13
11,6,7,2017,5,10
11,6,7,2017,6,8
11,6,7,2017,7,8
11,6,7,2017,8,14
11,6,7,2017,9,13
12,6,7,2017,0,9
12,6,7,2017,1,10
12,6,7,2017,2,15
12,6,7,2017,3,8
12,6,7,2017,4,15
12,6,7,2017,5,10
12,6,7,2017,6,8
12,6,7,2017,7,8
12,6,7,2017,8,13
12,6,7,2017,9,15
13,6,7,2017,0,11
13,6,7,2017,1,9
13,6,7,2017,2,14
13,6,7,2017,3,10
13,6,7,2017,4,13
13,6,7,2017,5,9
13,6,7,2017,6,9
13,6,7,2017,7,10
13,6,7,2017,8,12
13,6,7,2017,9,15
14,6,7,2017,0,11
14,6,7,2017,1,9
14,6,7,2017,2,13
14,6,7,2017,3,9
14,6,7,2017,4,13
14,6,7,2017,5,10
14,6,7,2017,6,8
14,6,7,2017,7,10
14,6,7,2017,8,14
14,6,7,2017,9,13
7,0,7,2017,0,7
7,0,7,2017,1,6
7,0,7,2017,2,15
7,0,7,2017,3,8
7,0,7,2017,4,15
7,0,7,2017,5,12
7,0,7,2017,6,11
7,0,7,2017,7,9
7,0,7,2017,8,15
7,0,7,2017,9,16
8,0,7,2017,0,6
8,0,7,2017,1,7
8,0,7,2017,2,23
8,0,7,2017,3,11
8,0,7,2017,4,22
8,0,7,2017,5,9
8,0,7,2017,6,10
8,0,7,2017,7,11
8,0,7,2017,8,18
8,0,7,2017,9,17
9,0,7,2017,0,13
9,0,7,2017,1,17
9,0,7,2017,2,20
9,0,7,2017,3,11
9,0,7,2017,4,19
9,0,7,2017,5,12
9,0,7,2017,6,11
9,0,7,2017,7,7
9,0,7,2017,8,22
9,0,7,2017,9,25
10,0,7,2017,0,10
10,0,7,2017,1,15
10,0,7,2017,2,24
10,0,7,2017,3,10
10,0,7,2017,4,24
10,0,7,2017,5,11
10,0,7,2017,6,7
10,0,7,2017,7,7
10,0,7,2017,8,25
10,0,7,2017,9,23
11,0,7,2017,0,13
11,0,7,2017,1,9
11,0,7,2017,2,25
11,0,7,2017,3,10
11,0,7,2017,4,19
11,0,7,2017,5,12
11,0,7,2017,6,11
11,0,7,2017,7,9
11,0,7,2017,8,18
11,0,7,2017,9,22
12,0,7,2017,0,11
12,0,7,2017,1,15
12,0,7,2017,2,19
12,0,7,2017,3,7
12,0,7,2017,4,23
12,0,7,2017,5,14
